Region,naics,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2020,Pct_Total,RS_2015,L_T_2006,L_T_2007,L_T_2008,L_T_2009,L_T_2010,L_T_2011,L_T_2012,L_T_2013,L_T_2014,L_T_2015,Local_Trend,N_T_2006,N_T_2007,N_T_2008,N_T_2009,N_T_2010,N_T_2011,N_T_2012,N_T_2013,N_T_2014,N_T_2015,Natl_Trend,Label,Group
Austin,326113,104,108,182,197,182,176,155,190,178,172,179,154,0.000124357,0.381493552,0.038461538,0.685185185,0.082417582,-0.076142132,-0.032967033,-0.119318182,0.225806452,-0.063157895,-0.033707865,0.040697674,-0.029821266,0.00451064,0.011448261,-0.101054945,-0.110410249,0.023882812,0.004992618,0.02668198,0.036134235,-0.001531547,0.012246027,0.00640662,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,3
Austin,326121,162,168,113,75,0,0,0,0,0,0,0,0,0,0,0.037037037,-0.327380952,-0.336283186,-1,NA,NA,NA,NA,NA,NA,0.040240905,0.002532728,-0.040454083,-0.28198728,-0.107433687,-0.005655445,0.023233353,0.04577871,-0.019706163,-0.026035806,0.051572922,0.01419528,Unlaminated Plastics Profile Shape Manufacturing,3
Austin,326122,33,7,0,175,169,155,175,375,337,375,340,559,0.000236209,1.160528952,-0.787878788,-1,NA,-0.034285714,-0.082840237,0.129032258,1.142857143,-0.101333333,0.112759644,-0.093333333,0.104708248,-0.008768868,0.00963866,0.103138622,-0.127440133,-0.106924505,0.018255578,0.085109562,0.026573041,0.054765737,0.021955665,0.005893404,Plastics Pipe and Pipe Fitting Manufacturing,3
Austin,326130,84,103,89,79,75,66,75,3,5,3,2,2,1.38946E-06,0.014435158,0.226190476,-0.13592233,-0.112359551,-0.050632911,-0.12,0.136363636,-0.96,0.666666667,-0.4,-0.333333333,-0.033096149,0.037650466,-0.022590493,0.194627878,-0.176962725,-0.029315665,0.055259467,0.014885699,-0.036755719,0.044321581,0.038187815,-0.00014289,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing",3
Austin,326140,93,418,302,147,130,103,71,48,79,84,79,35,5.48838E-05,0.274537008,3.494623656,-0.277511962,-0.513245033,-0.115646259,-0.207692308,-0.310679612,-0.323943662,0.645833333,0.063291139,-0.05952381,-0.14869208,0.056951371,-0.003035221,-0.1173474,-0.084420463,-0.030511003,-0.003924284,-0.06388567,0.033256313,-0.039493651,0.01712884,0.001379381,Polystyrene Foam Product Manufacturing,3
Austin,326150,302,226,214,236,211,189,183,365,191,218,216,244,0.000150062,0.539732304,-0.251655629,-0.053097345,0.102803738,-0.105932203,-0.104265403,-0.031746032,0.994535519,-0.476712329,0.141361257,-0.009174312,0.024362935,0.013850488,-0.055476197,-0.054719938,-0.184629258,-0.046057795,0.061520625,0.072364713,-0.015112688,0.02965508,0.032461852,0.011151623,Urethane and Other Foam Product (except Polystyrene) Manufacturing,3
Austin,326160,13,13,7,7,7,6,7,0,0,0,0,0,0,0,0,-0.461538462,0,0,-0.142857143,0.166666667,-1,NA,NA,NA,0.003274503,-0.008497421,0.00401915,0.103137694,-0.06163616,-0.034633758,-0.061413844,0.067880119,-0.027771247,-0.026357948,-0.012821707,-0.003298995,Plastics Bottle Manufacturing,3
Austin,326191,355,251,325,353,210,121,118,131,174,108,114,120,7.91994E-05,0.548383843,-0.292957746,0.294820717,0.086153846,-0.40509915,-0.423809524,-0.024793388,0.110169492,0.328244275,-0.379310345,0.055555556,0.009533191,0.041073504,-0.117068406,-0.075540279,-0.201418864,-0.131649363,0.006162948,-0.111111111,0.116041896,-0.004013337,0.077552539,0.015068747,Plastics Plumbing Fixture Manufacturing,3
Austin,326199,0,0,0,548,530,481,515,683,837,874,868,939,0.000603027,0.202843817,NA,NA,NA,-0.032846715,-0.09245283,0.070686071,0.326213592,0.225475842,0.044205496,-0.006864989,0.015850622,0.134619553,-0.075659152,82.82968169,-0.199061563,-0.032465713,0.037175975,0.017136389,0.018123471,0.041218362,0.010000512,-2.506927178,All Other Plastics Product Manufacturing,3
Austin,326211,3,2,0,0,0,0,0,0,0,0,2,3,1.38946E-06,0.003687126,-0.333333333,-1,NA,NA,NA,NA,NA,NA,NA,NA,0.060606061,0.016414862,-0.101334347,0.093057458,-0.101760206,-0.073931957,0.045379008,0.011742513,-0.093813504,0.041636805,0.015114524,0.003118541,Tire Manufacturing (except Retreading),3
Austin,326212,88,119,117,96,74,66,71,100,87,78,91,91,6.32206E-05,1.089888305,0.352272727,-0.016806723,-0.179487179,-0.229166667,-0.108108108,0.075757576,0.408450704,-0.13,-0.103448276,0.166666667,0.000407323,0.043019481,0.003446359,-0.041657434,-0.139190751,-0.12288477,0.01684275,0.081463635,-0.055416319,0.000147406,0.039056743,0.004085691,Tire Retreading,3
Austin,326220,0,0,0,0,0,0,2,3,2,3,2,2,1.38946E-06,0.008946759,NA,NA,NA,NA,NA,NA,0.5,-0.333333333,0.5,-0.333333333,0.002020202,-0.016285665,-0.082907439,0.001047869,-0.173954418,-0.04538909,0.052314005,0.040883028,0.05618906,0.022792469,-0.011983682,0.010888113,Rubber and Plastics Hoses and Belting Manufacturing,3
Austin,326291,0,0,0,7,10,42,7,35,0,0,0,0,0,0,NA,NA,NA,0.428571429,3.2,-0.833333333,4,-1,NA,NA,0.01018759,NA,NA,NA,-0.267023718,0.001005181,0.04178897,0.081226366,0.044471113,0.048683606,0.028830803,0.011564558,Rubber Product Manufacturing for Mechanical Use,3
Austin,326299,0,0,0,42,37,37,34,40,37,41,41,42,2.8484E-05,0.110153112,NA,NA,NA,-0.119047619,0,-0.081081081,0.176470588,-0.075,0.108108108,0,0.007195335,NA,NA,NA,-0.09512722,-0.029389881,0.019356075,-0.001096697,0.060384579,-0.008075967,-0.050788822,0.000721995,All Other Rubber Product Manufacturing,3
Austin,327110,33,29,15,18,12,15,18,0,10,15,11,12,7.64205E-06,0.069531413,-0.121212121,-0.482758621,0.2,-0.333333333,0.25,0.2,-1,NA,0.5,-0.266666667,0.015274057,-0.058149817,-0.027718169,-0.131046533,-0.206053551,-0.010463876,-0.034080959,-1,NA,0.014891802,0.031180741,-0.003927145,"Pottery, Ceramics, and Plumbing Fixture Manufacturing ",3
Austin,327120,481,320,352,407,313,368,370,0,210,287,288,303,0.000200083,1.122132279,-0.334719335,0.1,0.15625,-0.230958231,0.17571885,0.005434783,-1,NA,0.366666667,0.003484321,0.010011153,0.013749243,0.001643066,-0.124578723,-0.21024121,-0.075406583,-0.002239537,-1,NA,0.035591767,0.007637451,-0.009033824,Clay Building Material and Refractories Manufacturing ,3
Austin,327211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.034176737,0.007303268,-0.018850825,0.134768151,-0.196906797,-0.025136834,-0.015387815,0.050686378,-0.033467337,0.011646043,-0.002540499,Flat Glass Manufacturing,3
Austin,327212,16,16,11,17,9,14,16,21,5,0,8,6,5.55786E-06,0.048401894,0,-0.3125,0.545454545,-0.470588235,0.555555556,0.142857143,0.3125,-0.761904762,-1,NA,-0.05704685,0.000562456,-0.072422354,0.146356245,-0.1068329,-0.139242379,0.017019082,-0.195796709,0.096265676,-0.012206813,-0.082492236,-0.004164038,Other Pressed and Blown Glass and Glassware Manufacturing,3
Austin,327215,164,137,151,151,140,138,192,198,140,132,110,104,7.64205E-05,0.184030854,-0.164634146,0.102189781,0,-0.072847682,-0.014285714,0.391304348,0.03125,-0.292929293,-0.057142857,-0.166666667,-0.01139627,-0.000723365,-0.034350224,0.003980224,-0.188106667,-0.107841205,0.039269586,0.117064991,0.026088243,0.027567735,0.031459908,0.01149237,Glass Product Manufacturing Made of Purchased Glass,3
Austin,327310,165,173,174,176,175,359,338,354,329,344,358,346,0.000248714,2.212608222,0.048484848,0.005780347,0.011494253,-0.005681818,1.051428571,-0.058495822,0.047337278,-0.070621469,0.045592705,0.040697674,-0.006986932,0.031646968,-0.012473901,0.016968448,-0.115677808,-0.171378624,-0.009821039,0.005363309,-0.023458053,0.013470029,0.006423983,0.001679691,Cement Manufacturing,3
Austin,327331,183,174,180,166,164,149,93,92,97,105,126,138,8.75362E-05,0.660483077,-0.049180328,0.034482759,-0.077777778,-0.012048193,-0.091463415,-0.375838926,-0.010752688,0.054347826,0.082474227,0.2,0.017931529,0.05252406,-0.006599094,0.002561653,-0.201550388,-0.102782448,-0.050538024,-0.012606647,-0.034627289,0.039409525,0.034123771,0.003573265,Concrete Block and Brick Manufacturing,3
Austin,327332,141,155,190,177,221,155,212,221,234,91,96,81,6.66943E-05,0.87633975,0.09929078,0.225806452,-0.068421053,0.248587571,-0.298642534,0.367741935,0.04245283,0.058823529,-0.611111111,0.054945055,-0.033777766,0.002877799,0.003429451,-0.204715073,-0.145149974,-0.162511542,-0.086120299,0.145576408,0.018839223,0.039852992,0.027059863,0.015387547,Concrete Pipe Manufacturing,3
Austin,327410,167,169,169,173,166,171,163,165,175,175,175,176,0.000121578,3.016818828,0.011976048,0,0.023668639,-0.040462428,0.030120482,-0.046783626,0.012269939,0.060606061,0,0,0.000958762,0.014672169,0.115680072,0.01073309,0.0432779,-0.066833109,-0.016258489,0.008995816,-0.027576197,0.052025586,-0.023104986,-0.006238751,Lime Manufacturing,3
Austin,327420,16,18,17,16,2,3,3,0,2,2,2,2,1.38946E-06,0.018474911,0.125,-0.055555556,-0.058823529,-0.875,0.5,0,-1,NA,0,0,-0.007981779,0.016483516,-0.093602463,-0.082584736,-0.184152061,-0.0698941,-0.110388202,0.007435397,-0.004234725,0.128068044,-0.005816458,0.013800073,Gypsum Product Manufacturing,3
Austin,327910,0,0,0,0,0,0,0,3,3,3,3,3,2.0842E-06,0.018376376,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-0.020456708,0.092139041,-0.054189696,-0.092490596,-0.060987344,-0.027823757,0.083346846,-0.025370454,0.040390079,0.010554284,0.003767444,Abrasive Product Manufacturing,3
Austin,327991,539,607,595,534,386,388,406,513,562,517,607,658,0.000421702,1.77878268,0.126159555,-0.019769357,-0.102521008,-0.277153558,0.005181347,0.046391753,0.263546798,0.095516569,-0.080071174,0.174081238,0.016137465,0.125929087,0.009349337,0.005288522,-0.221914397,-0.08237318,-0.011640581,0.095280106,0.077849376,0.031984456,0.042470763,0.004802675,Cut Stone and Stone Product Manufacturing,3
Austin,327992,0,0,35,35,35,3,0,0,0,0,0,0,0,0,NA,NA,0,0,-0.914285714,-1,NA,NA,NA,NA,-0.000519481,-0.019178082,0.107762423,-0.027604512,-0.09062372,-0.056280955,0.04596056,0.127261669,-0.059347181,0.029394895,0.044713748,0.003779625,Ground or Treated Mineral and Earth Manufacturing,3
Austin,327993,0,7,7,2,4,15,14,0,0,0,0,0,0,0,NA,0,-0.714285714,1,2.75,-0.066666667,-1,NA,NA,NA,-0.031789322,0.071920017,-0.005616287,-0.063237519,-0.158268734,-0.06670504,-0.011169739,-0.007830908,0.023608298,0.022176731,0.035313752,0.004885895,Mineral Wool Manufacturing,3
Austin,327999,84,172,110,28,38,22,14,17,21,56,47,59,3.26524E-05,0.355191185,1.047619048,-0.360465116,-0.745454545,0.357142857,-0.421052632,-0.363636364,0.214285714,0.235294118,1.666666667,-0.160714286,0.047560671,0.009303692,0.019406171,0.047972587,-0.168029064,-0.031768559,0.093584395,0.131663058,0.049107143,-0.001997395,-0.010006961,0.004281705,All Other Miscellaneous Nonmetallic Mineral Product Manufacturing,3
Austin,331110,10,44,19,76,33,48,45,0,52,59,79,20,5.48838E-05,0.0619489,3.4,-0.568181818,3,-0.565789474,0.454545455,-0.0625,-1,NA,0.134615385,0.338983051,-0.239086359,0.006993757,-0.001419195,-0.003561912,-0.067793437,-0.057920707,0.060172356,-1,NA,-0.002410462,0.013346651,-0.01582109,Iron and Steel Mills and Ferroalloy Manufacturing ,3
Austin,331210,35,63,71,0,0,0,0,0,0,2,7,12,4.86312E-06,0.022803514,0.8,0.126984127,-1,NA,NA,NA,NA,NA,NA,2.5,0.117643098,0.047162232,0.004287197,-0.135975555,-0.084980237,-0.01489144,0.062831756,0.465175615,0.043238236,0.001846788,-0.078910986,0.008924351,Iron and Steel Pipe and Tube Manufacturing from Purchased Steel,3
Austin,331221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.003552066,-0.083395872,0.083512435,-0.070085954,0.042559675,0.04647311,-0.225770412,-0.060606061,0.052995392,0.066253343,0.002419728,Rolled Steel Shape Manufacturing,3
Austin,331222,35,35,2,0,0,0,0,0,0,0,33,46,2.29262E-05,0.179629363,0,-0.942857143,-1,NA,NA,NA,NA,NA,NA,NA,0.07030303,-0.0160825,-0.112857945,0.091490858,-0.074673024,-0.077565799,0.071935386,0.06274206,0.002252849,0.011701706,0.033261452,0.008676179,Steel Wire Drawing,3
Austin,331313,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,NA,NA,NA,NA,NA,NA,NA,0.03030303,-0.123639191,0.071182096,0.053474459,-0.204612965,-0.059204745,-0.084296556,-1,NA,0.076652517,-0.033006646,-0.01105842,Alumina Refining and Primary Aluminum Production ,3
Austin,331314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.049304521,-0.001045069,0.055577351,-0.346134787,-0.017809776,0.085455247,0.055980096,0.072871087,0.036078431,0.035427706,0.014657775,Secondary Smelting and Alloying of Aluminum,3
Austin,331315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.018131102,-0.059659091,0.023704392,-0.046878547,-0.04317018,0.02028751,-0.000304971,0.143868212,0.000693407,0.035126059,0.010338057,"Aluminum Sheet, Plate, and Foil Manufacturing",3
Austin,331318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000277641,-0.030223593,-0.155032597,-0.185095973,-0.007620543,0.086889747,-1,NA,-0.00993068,0.037800417,-0.006638081,"Other Aluminum Rolling, Drawing, and Extruding ",3
Austin,331410,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,0.042424242,0.020995334,0.007180938,0.075294372,0.112919429,0.006409099,0.009148803,-1,NA,-0.083077688,-0.079573198,-0.031814652,Nonferrous Metal (except Aluminum) Smelting and Refining ,3
Austin,331420,3,3,6,4,4,4,4,0,5,5,7,6,4.86312E-06,0.02450777,0,1,-0.333333333,0,0,0,-1,NA,0,0.4,-0.028686869,-0.021006464,0.019531557,0.078595382,-0.204202702,-0.033186636,0.007106693,-1,NA,0.086566092,-0.002933884,-0.012776852,"Copper Rolling, Drawing, Extruding, and Alloying",3
Austin,331491,15,29,33,0,0,0,0,0,3,3,3,3,2.0842E-06,0.01433493,0.933333333,0.137931034,-1,NA,NA,NA,NA,NA,0,0,-0.02645768,0.085983658,0.011112397,0.124499141,-0.093611606,-0.07581714,0.082219251,0.053849177,0.003996164,-0.024359178,-0.014795474,-0.007014602,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding",3
Austin,331492,35,32,36,71,40,17,33,37,38,37,41,40,2.8484E-05,0.329153939,-0.085714286,0.125,0.972222222,-0.436619718,-0.575,0.941176471,0.121212121,0.027027027,-0.026315789,0.108108108,-0.00515826,-0.104804303,0.017198508,0.084538603,-0.024417731,-0.032345013,0.011142061,0.118949233,-0.043524136,-0.017742232,-0.010575573,0.002646956,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum)",3
Austin,331511,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,NA,NA,NA,-0.018181818,-0.038012071,-0.05344747,-0.086399295,-0.194562365,-0.096116528,0.040260807,0.026803914,-0.037171216,-0.016262048,0.001676666,0.010085534,Iron Foundries,3
Austin,331512,76,63,71,75,75,75,68,75,75,73,75,76,5.21049E-05,0.44276957,-0.171052632,0.126984127,0.056338028,0,0,-0.093333333,0.102941176,0,-0.026666667,0.02739726,0.003904809,0.056990881,-0.003474718,0.128411687,-0.110495471,-0.142549114,0.051271305,0.033820598,-0.04897487,-0.046090424,0.017995041,-0.005511737,Steel Investment Foundries,3
Austin,331513,75,75,75,35,15,15,15,0,0,0,0,0,0,0,0,0,-0.533333333,-0.571428571,0,0,-1,NA,NA,NA,0.008369408,0.019742883,0.045362449,-0.03930225,-0.092748263,-0.095682253,0.122131148,0.111212564,-0.034949329,-0.025429982,-0.021783447,-0.000108021,Steel Foundries (except Investment),3
Austin,331524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.007318821,-0.016703494,-0.111864407,-0.246461961,-0.112002732,0.06178299,-0.035069717,-0.048980358,0.001052424,0.053485774,0.010073798,Aluminum Foundries (except Die-Casting),3
Austin,331529,38,17,17,16,17,19,18,0,35,52,48,55,3.33471E-05,0.41394089,-0.552631579,0,-0.058823529,0.0625,0.117647059,-0.052631579,-1,NA,0.485714286,-0.076923077,0.027986155,0.031718622,-0.016208598,0.114702722,-0.122339144,-0.14863628,0.060094603,-1,NA,-0.022307904,-0.064788732,-0.023691071,Other Nonferrous Metal Foundries (except Die-Casting) ,3
Austin,332111,5,14,85,85,85,7,15,14,34,33,45,11,3.12629E-05,0.150768505,1.8,5.071428571,0,0,-0.917647059,1.142857143,-0.066666667,1.428571429,-0.029411765,0.363636364,-0.240180568,0.128130288,-0.092541903,0.03681666,-0.135461502,-0.118978472,0.104437003,0.130898238,-0.030455364,-0.004580021,0.042495008,0.003219092,Iron and Steel Forging,3
Austin,332112,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0.5,-0.333333333,-1,NA,NA,NA,NA,NA,-0.003030303,0.002998667,-0.078507364,-0.040254746,0.039814699,-0.136183022,0.03345414,-0.150526032,0.223563036,0.02232027,-0.010535669,0.009101141,Nonferrous Forging,3
Austin,332114,37,37,37,78,77,172,179,342,248,224,201,162,0.000139641,0.688217592,0,0,1.108108108,-0.012820513,1.233766234,0.040697674,0.910614525,-0.274853801,-0.096774194,-0.102678571,-0.042055148,0.032034967,-0.009274648,0.186525974,-0.138641857,-0.057923439,0.042095206,0.231959875,-0.04237622,0.075885714,0.039388145,0.004421903,Custom Roll Forming,3
Austin,332119,289,334,249,250,249,245,249,0,173,365,2,2,1.38946E-06,0.003105842,0.155709343,-0.254491018,0.004016064,-0.004,-0.016064257,0.016326531,-1,NA,1.10982659,-0.994520548,-0.022894153,0.019501832,-0.032365157,-0.015253457,-0.155425176,-0.065146347,0.033467688,-1,NA,-0.029765343,0.016818292,-0.014332099,"Metal Crown, Closure, and Other Metal Stamping (except Automotive) ",3
Austin,332215,4,2,3,7,0,0,0,0,0,0,0,0,0,0,-0.5,0.5,1.333333333,-1,NA,NA,NA,NA,NA,NA,-0.016161616,-0.05208238,-0.069235226,-0.049797697,-0.064526695,0.081932773,0.037540453,-1,NA,-0.031500339,0.051451002,-0.008520479,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing ",3
Austin,332216,43,41,36,25,31,29,64,0,15,20,21,23,1.45894E-05,0.053898234,-0.046511628,-0.12195122,-0.305555556,0.24,-0.064516129,1.206896552,-1,NA,0.333333333,0.05,0.018998709,-0.026144942,-0.030937154,0.027284175,-0.18827749,-0.131131495,0.042196402,-1,NA,0.016050816,0.048837053,-0.008451556,Saw Blade and Handtool Manufacturing ,3
Austin,332311,50,54,51,46,44,38,40,40,56,60,64,71,4.44628E-05,0.202030199,0.08,-0.055555556,-0.098039216,-0.043478261,-0.136363636,0.052631579,0,0.4,0.071428571,0.066666667,0.021687969,0.065835975,0.045532235,0.10135356,-0.172683014,-0.14482041,0.00612596,-0.064139455,0.048349004,0.075278415,0.076965648,0.003151179,Prefabricated Metal Building and Component Manufacturing,3
Austin,332312,967,936,1015,1084,982,694,690,553,561,516,562,556,0.000390439,0.498645641,-0.032057911,0.084401709,0.067980296,-0.094095941,-0.293279022,-0.005763689,-0.198550725,0.014466546,-0.080213904,0.089147287,-0.00215079,0.064095189,0.052647053,0.041625747,-0.088141927,-0.138836453,-0.031547757,0.00864432,0.029680082,0.029503565,0.028647412,-0.000867365,Fabricated Structural Metal Manufacturing,3
Austin,332313,110,49,63,220,147,199,123,232,263,277,252,207,0.000175072,0.592019023,-0.554545455,0.285714286,2.492063492,-0.331818182,0.353741497,-0.381909548,0.886178862,0.13362069,0.053231939,-0.090252708,-0.038318883,0.103526367,0.105931789,0.123354246,-0.144523978,-0.106047139,0.112250146,0.087666841,0.03074961,-0.007396206,-0.009778122,-0.008249635,Plate Work Manufacturing,3
Austin,332321,207,225,215,242,207,88,87,231,197,198,185,206,0.000128525,0.317890705,0.086956522,-0.044444444,0.125581395,-0.144628099,-0.574879227,-0.011363636,1.655172414,-0.147186147,0.005076142,-0.065656566,0.021649732,0.062607713,-0.020928482,-0.107263547,-0.169390633,-0.143564356,-0.015129067,-0.038816849,0.049576757,0.029802785,0.022373144,0.007862824,Metal Window and Door Manufacturing,3
Austin,332323,156,154,152,135,118,117,123,129,90,86,84,82,5.83575E-05,0.212672118,-0.012820513,-0.012987013,-0.111842105,-0.125925926,-0.008474576,0.051282051,0.048780488,-0.302325581,-0.044444444,-0.023255814,-0.004137341,0.05852002,-0.001666252,-0.02271878,-0.100379802,-0.115093645,-0.033364285,0.015601709,0.024168297,0.030572275,0.04721733,0.004776089,Ornamental and Architectural Metal Work Manufacturing,3
Austin,332410,14,21,34,0,0,0,3,7,7,6,7,7,4.86312E-06,0.021815122,0.5,0.619047619,-1,NA,NA,NA,1.333333333,0,-0.142857143,0.166666667,0.004040404,0.122426354,0.082216265,-0.031248642,0.109825034,-0.130285391,0.095840112,0.059167833,0.014296012,0.020924632,0.069646931,-0.00364957,Power Boiler and Heat Exchanger Manufacturing,3
Austin,332420,2,2,34,30,15,9,16,136,141,97,93,2,6.46101E-05,0.207130591,0,16,-0.117647059,-0.5,-0.4,0.777777778,7.5,0.036764706,-0.312056738,-0.041237113,-0.53700421,0.076997798,0.125578739,-0.024306205,-0.209258397,-0.081218626,0.154414258,0.154062082,0.043838561,0.033299916,0.015575834,0.00283375,Metal Tank (Heavy Gauge) Manufacturing,3
Austin,332431,2,2,2,3,2,5,4,4,9,8,4,4,2.77893E-06,0.019713992,0,0,0.5,-0.333333333,1.5,-0.2,0,1.25,-0.111111111,-0.5,-0.013501684,0.004902456,0.027812704,-0.042865531,-0.059611452,0.057844949,-0.024565731,-0.017175975,-0.002894821,-0.034677419,-0.020328599,-0.002544006,Metal Can Manufacturing,3
Austin,332439,2,0,0,0,0,2,3,32,34,30,33,95,2.29262E-05,0.214312145,-1,NA,NA,NA,NA,0.5,9.666666667,0.0625,-0.117647059,0.1,0.235690731,-0.052021329,0.021322519,0.019212296,-0.117876217,-0.02956051,-0.051526718,-0.027859464,0.043145996,0.040598291,-0.036447639,0.003896037,Other Metal Container Manufacturing,3
Austin,332510,50,51,45,18,18,9,10,12,7,10,10,12,6.94732E-06,0.029406855,0.02,-0.117647059,-0.6,0,-0.5,0.111111111,0.2,-0.416666667,0.428571429,0,0.034977619,-0.0732792,-0.062470543,-0.058521091,-0.20200966,-0.135196788,-0.032919495,-0.011892206,0.011924917,-0.02615116,0.061774043,0.015118634,Hardware Manufacturing,3
Austin,332613,0,0,0,0,0,2,2,0,7,7,7,6,4.86312E-06,0.034532852,NA,NA,NA,NA,NA,0,-1,NA,0,0,-0.018181818,-0.035195777,-0.002837311,-0.070575682,-0.105401268,-0.081337081,0.024945121,-1,NA,0.060889031,0.025562187,-0.007465027,Spring Manufacturing ,3
Austin,332618,160,158,139,106,80,76,148,114,133,142,151,176,0.000104905,0.545403877,-0.0125,-0.120253165,-0.237410072,-0.245283019,-0.05,0.947368421,-0.22972973,0.166666667,0.067669173,0.063380282,0.030683581,-0.032035897,-0.012559293,-0.082018669,-0.175987869,-0.058201631,-0.015899774,0.000389317,-0.047906289,-0.022971592,-0.018198552,0.004809972,Other Fabricated Wire Product Manufacturing,3
Austin,332721,413,390,353,488,421,394,442,560,601,597,693,745,0.000481449,0.541979282,-0.055690073,-0.094871795,0.382436261,-0.137295082,-0.064133017,0.121827411,0.266968326,0.073214286,-0.006655574,0.16080402,0.014658189,0.006658174,-0.027735017,0.279331258,-0.096071151,-0.079896967,0.110630517,0.186163751,-0.010558156,0.003531142,0.00451167,-0.001288911,Precision Turned Product Manufacturing,3
Austin,332722,2,2,3,5,3,3,3,9,9,2,3,3,2.0842E-06,0.006522151,0,0.5,0.666666667,-0.4,0,0,2,0,-0.777777778,0.5,-0.003501684,-0.013248627,0.026784282,-0.052327398,-0.132543738,-0.100760043,0.052523545,0.054175749,0.037407841,0.021818945,-0.039549328,0.005397906,"Bolt, Nut, Screw, Rivet, and Washer Manufacturing",3
Austin,332811,70,78,75,144,117,146,173,234,251,135,217,209,0.000150757,0.733615439,0.114285714,-0.038461538,0.92,-0.1875,0.247863248,0.184931507,0.352601156,0.072649573,-0.462151394,0.607407407,-0.007315843,-0.005661159,0.01647843,0.114435337,-0.134638173,-0.111908584,0.102669077,0.042817879,0.026078513,0.037357487,0.007906169,0.003475279,Metal Heat Treating,3
Austin,332812,137,126,138,94,61,67,69,145,187,200,164,198,0.000113936,0.245405653,-0.080291971,0.095238095,-0.31884058,-0.35106383,0.098360656,0.029850746,1.101449275,0.289655172,0.069518717,-0.18,0.037903638,0.011343589,0.02611335,-0.048126615,-0.119514939,-0.07938987,0.06407121,0.060834455,0.035016493,0.018518868,0.021366809,0.00689256,"Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers",3
Austin,332813,280,277,295,293,305,292,318,248,272,364,269,265,0.000186883,0.416728173,-0.010714286,0.064981949,-0.006779661,0.040955631,-0.042622951,0.089041096,-0.220125786,0.096774194,0.338235294,-0.260989011,-0.002869758,-0.00779317,-0.009957929,0.011497404,-0.143193522,-0.054765812,0.067999749,0.038993341,0.017360653,0.005354628,-0.012845322,0.004608248,"Electroplating, Plating, Polishing, Anodizing, and Coloring",3
Austin,332911,377,377,384,394,400,197,204,43,39,5,19,31,1.31999E-05,0.040507668,0,0.018567639,0.026041667,0.015228426,-0.5075,0.035532995,-0.789215686,-0.093023256,-0.871794872,2.8,0.100011142,-0.013100989,-0.004997309,-0.019523,-0.040375118,-0.039226958,0.030172659,0.022098072,0.039289966,0.041944387,0.007821285,0.006471372,Industrial Valve Manufacturing,3
Austin,332912,2,15,18,37,37,18,35,34,46,43,47,5,3.26524E-05,0.107802239,6.5,0.2,1.055555556,0,-0.513513514,0.944444444,-0.028571429,0.352941176,-0.065217391,0.093023256,-0.373697822,-0.027710843,0.056212684,0.01981122,-0.118022329,-0.0703169,0.117088103,0.011389262,-0.018570783,0.047966872,0.009028045,0.003979752,Fluid Power Valve and Hose Fitting Manufacturing,3
Austin,332919,15,0,0,0,0,0,2,177,175,175,321,45265,0.000223009,1.669438591,-1,NA,NA,NA,NA,NA,87.5,-0.011299435,0,0.834285714,1.690618632,0.128754052,-0.128373252,0.072489897,0.094197438,-0.178321678,-0.039200516,-0.013018387,0.113135708,-0.060408014,0.045634792,-0.001524933,Other Metal Valve and Pipe Fitting Manufacturing,3
Austin,332991,0,0,0,0,0,0,0,0,0,15,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-0.054545455,-0.020181922,0.060414853,-0.049620409,-0.120506639,-0.072989117,0.002648071,0.036226781,0.060914999,-0.005805806,-0.038380991,0.002855626,Ball and Roller Bearing Manufacturing,3
